93-40-14-107465-001-01 421             2    1
74-05-68-157465-001-02 121             2    1
74-05-68-157465-001-02 2111  98.1  15812    1
74-05-68-157465-001-02 3221  11.8   861113.61
61-04-46-277466-001-01 121             2    1
61-04-46-277466-001-01 2111  65.2145.812    1
61-04-46-277466-001-01 3111  50.6  14612    1
61-04-46-277466-001-01 421             2    1
61-04-46-277466-001-01 51221           2    1
61-04-46-277466-001-01 621             2    1
40-22-54-837467-001-01 1111  72.7166.412    1
40-22-54-837467-001-01 31121           2    1
40-22-54-837467-001-01 421             2    1
40-22-54-837467-001-01 521             2    1
40-22-54-837467-001-01 6121  53.9156.312    1
40-22-54-837467-001-01 7221  23.2121.412    1
40-22-54-837467-001-01 821             2    1
40-22-54-837467-001-01 9221  21.7118.111    1
40-22-54-837467-001-0110221  14.1 91.31113.81
40-22-54-837467-001-0111111  62.2  15712    1
59-34-72-417467-001-04 121             2    1
59-34-72-417467-001-04 2111  66.3151.412    1
59-34-72-417467-001-04 3221   5.8 59.42111.91
69-36-57-377468-001-01 121             2    1
69-36-57-377468-001-01 2111  82.2143.112    1
69-36-57-377468-001-01 421             2    1
69-36-57-377468-001-01 521             2    1
69-36-57-377468-001-01 6221  18.2113.612    1
69-36-57-377468-001-01 71121           2    1
69-36-57-377468-001-01 9221   6.9 62.62112.11
19-50-06-437468-001-03 121             2    1
19-50-06-437468-001-03 21121           2    1
19-50-06-437468-001-03 3111  75.7  15712    1
19-50-06-437468-001-03 4111  54.4152.212    1
19-50-06-437468-001-03 52221           2    1
19-50-06-437468-001-03 62221           1    1
38-25-30-167469-001-01 121             2    1
38-25-30-167469-001-01 221             2    1
38-25-30-167469-001-01 31121           2    1
38-25-30-167469-001-01 42221           2    1
38-25-30-167469-001-01 52221           1    1
84-26-92-197479-001-02 21121           2    1
84-26-92-197479-001-02 421             2    1
84-26-92-197479-001-02 521             2    1
84-26-92-197479-001-02 6111  52.6151.512    1
84-26-92-197479-001-02 721             2    1
84-26-92-197479-001-02102221           2    1
84-26-92-197479-001-02111121           2    1
78-19-84-007479-001-03 121             2    1
78-19-84-007479-001-03 2111  73.1  15712    1
78-19-84-007479-001-03 3221     9 71.51115.51
71-70-58-387480-001-01 121             2    1
71-70-58-387480-001-01 2111  85.1164.812    1
71-70-58-387480-001-01 3111  53.9164.312    1
71-70-58-387480-001-01 4111    54  16012    1
71-70-58-387480-001-01 52221           2    1
71-70-58-387480-001-01 62221           2    1
71-70-58-387480-001-01 7221  64.3157.712    1
71-70-58-387480-001-01 8221  37.6150.212    1
71-70-58-387480-001-01 9221  13.2   941114.31
71-70-58-387480-001-0110221  13.7 88.91116.81
76-48-78-537482-001-02 2111 114.3157.512    1
76-48-78-537482-001-02 321             2    1
76-48-78-537482-001-02 521             2    1
76-48-78-537482-001-02 6221  19.9  11412    1
76-48-78-537482-001-02 81121           2    1
76-48-78-537482-001-02 92221           1    1
76-48-78-537482-001-02102221           2    1
76-48-78-537482-001-0211221  17.1105.91115.81
49-77-34-977482-001-03 121             2    1
49-77-34-977482-001-03 2111  49.7157.512    1
49-77-34-977482-001-03 3221  10.3  7.521  141
49-77-34-977482-001-03 421             2    1
82-30-87-297482-001-04 121             2    1
82-30-87-297482-001-04 21121           2    1
79-59-27-697483-001-01 121             2    1
79-59-27-697483-001-01 2111  93.2167.712    1
79-59-27-697483-001-01 321             2    1
79-59-27-697483-001-01 42221           2    1
79-59-27-697483-001-01 5221  21.4122.212    1
79-59-27-697483-001-01 6221  23.9127.712    1
79-59-27-697483-001-01 72221           2    1
79-59-27-697483-001-01 9221    12 87.91113.91
79-59-27-697483-001-0110111  39.5142.612    1
78-63-13-427483-001-08 121             2    1
78-63-13-427483-001-08 2111  64.3161.512    1
78-63-13-427483-001-08 3221  16.6  1011115.61
78-63-13-427483-001-08 4221   7.8 67.91113.41
16-25-90-167484-001-01 121             2    1
16-25-90-167484-001-01 2111  73.8159.212    1
16-25-90-167484-001-01 32221           2    1
16-25-90-167484-001-01 42221           2    1
16-25-90-167484-001-01 5221  29.6130.112    1
16-25-90-167484-001-01 6221  19.9120.512    1
16-25-90-167484-001-01 7221  14.2100.41115.11
16-25-90-167484-001-01 8221   9.6 77.21114.11
16-25-90-167484-001-01 9221     6   502112.21
16-25-90-167484-001-0110221   5.3 48.52113.11
17-96-10-307485-001-01 121             2    1
17-96-10-307485-001-01 2111  50.5154.712    1
17-96-10-307485-001-01 321             2    1
17-96-10-307485-001-01 421             2    1
17-96-10-307485-001-01 51121           2    1
17-96-10-307485-001-01 6221  21.8122.812    1
16-78-62-637486-001-01 121             2    1
16-78-62-637486-001-01 2111  63.5  15712    1
16-78-62-637486-001-01 3221  65.4165.512    1
16-78-62-637486-001-01 4221  22.9123.512    1
16-78-62-637486-001-01 52221           2    1
16-78-62-637486-001-01 6221  15.1  1571114.51
16-78-62-637486-001-01 7221  12.1   811113.91
61-77-54-847487-001-01 121             2    1
61-77-54-847487-001-01 2111    68161.812    1
61-77-54-847487-001-01 3221    34  13712    1
61-77-54-847487-001-01 42221           2    1
61-77-54-847487-001-01 5221  24.9136.712    1
61-77-54-847487-001-01 72221           2    1
61-77-54-847487-001-01 8221   6.3 59.81113.81
61-77-54-847487-001-01 9221  14.9   961115.11
44-59-44-927498-001-01 121             2    1
44-59-44-927498-001-01 2111  53.6156.212    1
44-59-44-927498-001-01 321             2    1
44-59-44-927498-001-01 4111  39.3159.212    1
44-59-44-927498-001-01 521             2    1
44-59-44-927498-001-01 62221           2    1
44-59-44-927498-001-01 7221  25.8134.912    1
44-59-44-927498-001-01 8221  25.7137.512    1
44-59-44-927498-001-01 9221  17.7  10811    1
44-59-44-927498-001-0110221    13 96.51113.91
33-91-82-597499-001-01 121             2    1
33-91-82-597499-001-01 2111  60.3  15312    1
33-91-82-597499-001-01 321             2    1
33-91-82-597499-001-01 422             2    1
33-91-82-597499-001-01 5221  34.9142.812    1
33-91-82-597499-001-01 6221  26.9139.312    1
33-91-82-597499-001-01 7221  20.1120.712    1
33-91-82-597499-001-01 8221  14.1 92.51115.71
33-91-82-597499-001-01 9221   7.7 73.62113.41
33-91-82-597499-001-0110221  17.6108.612    1
55-73-81-377500-001-01 121             2    1
55-73-81-377500-001-01 21123           2    1
55-73-81-377500-001-01 311             2    1
55-73-81-377500-001-01 4221  30.6128.212    1
55-73-81-377500-001-01 5221  39.9148.812    1
96-64-18-887501-001-01 121             2    1
96-64-18-887501-001-01 7111  79.6  15812    1
96-64-18-887501-001-01 821             2    1
96-64-18-887501-001-01 921             2    1
96-64-18-887501-001-0110111  48.4154.612    1
96-64-18-887501-001-0111111  47.6155.712    1
96-64-18-887501-001-0112221  46.1  15212    1
96-64-18-887501-001-0113111  41.3144.412    1
30-52-74-137501-001-02 121             2    1
30-52-74-137501-001-02 2111  59.4158.412    1
30-52-74-137501-001-02 3111  51.8  15412    1
30-52-74-137501-001-02 421             2    1
30-52-74-137501-001-02 5111  43.4152.212    1
30-52-74-137501-001-02 6121  57.6  15412    1
76-58-03-527502-001-01 121             2    1
76-58-03-527502-001-01 2111  79.2161.412    1
76-58-03-527502-001-01 421             2    1
76-58-03-527502-001-01 521             2    1
76-58-03-527502-001-01 721             2    1
76-58-03-527502-001-01 821             2    1
76-58-03-527502-001-01 9111  64.4165.512    1
36-22-77-717502-001-05 121             2    1
36-22-77-717502-001-05 221             2    1
36-22-77-717502-001-05 321             2    1
36-22-77-717502-001-05 4111  46.1  15512    1
36-22-77-717502-001-05 521             2    1
36-22-77-717502-001-05 6221   9.2 79.11112.41
37-46-34-847503-001-01 121             2    1
37-46-34-847503-001-01 2111  61.4  15212    1
37-46-34-847503-001-01 31221           2    1
37-46-34-847503-001-01 4221  32.7140.712    1
37-46-34-847503-001-01 5221  21.7125.312    1
37-46-34-847503-001-01 6221  17.1102.21115.21
60-30-22-407505-001-01 121             2    1
60-30-22-407505-001-01 2111  73.4163.512    1
60-30-22-407505-001-01 311             2    1
60-30-22-407505-001-01 42221           2    1
60-30-22-407505-001-01 52221           2    1
60-30-22-407505-001-01 6221  23.2130.612    1
60-30-22-407505-001-01 7221  22.1125.612    1
60-30-22-407505-001-01 8221  15.3101.51114.51
60-30-22-407505-001-01 9221  12.1 85.81114.81
20-48-53-247517-001-01 121             2    1
20-48-53-247517-001-01 2111 107.9164.412    1
20-48-53-247517-001-01 3221  32.7140.512    1
20-48-53-247517-001-01 4221  26.9123.412    1
20-48-53-247517-001-01 511             2    1
20-48-53-247517-001-01 621             2    1
20-48-53-247517-001-01 7221   6.9 61.82112.81
08-05-68-827518-001-01 121             2    1
08-05-68-827518-001-01 321             2    1
08-05-68-827518-001-01 41121           2    1
08-05-68-827518-001-01 521             2    1
08-05-68-827518-001-01 6111  66.4152.312    1
08-05-68-827518-001-01 72221           1    1
08-05-68-827518-001-01 8221   6.5 78.11114.11
08-05-68-827518-001-01 9221  11.4 80.51114.81
86-00-60-927518-001-02 121             2    1
86-00-60-927518-001-02 2111  59.4156.412    1
86-00-60-927518-001-02 321             2    1
86-00-60-927518-001-02 421             2    1
86-00-60-927518-001-02 5221  20.8117.712    1
90-15-32-017519-001-01 121             2    1
90-15-32-017519-001-01 2111    78163.512    1
90-15-32-017519-001-01 31121           2    1
90-15-32-017519-001-01 42221           2    1
90-15-32-017519-001-01 6221  10.2117.71115.11
45-55-13-167519-001-05 121             2    1
79-79-29-627520-001-01 121             2    1
79-79-29-627520-001-01 32221           2    1
79-79-29-627520-001-01 42221           2    1
79-79-29-627520-001-01 52221           1    1
79-79-29-627520-001-01 6221  10.1 79.41114.21
79-79-29-627520-001-01 7111    79158.912    1
11-57-08-367521-001-01 121             2    1
11-57-08-367521-001-01 21121           2    1
11-57-08-367521-001-01 41121           2    1
11-57-08-367521-001-01 5111  76.3162.312    1
11-57-08-367521-001-01 621             2    1
11-57-08-367521-001-01 72221           2    1
11-57-08-367521-001-01 821             2    1
82-06-22-637521-001-03 121             2    1
82-06-22-637521-001-03 2111  46.8154.812    1
82-06-22-637521-001-03 3221    12 84.22113.41
98-27-39-847522-001-01 121             2    1
98-27-39-847522-001-01 221             2    1
98-27-39-847522-001-01 41121           2    1
98-27-39-847522-001-01 5111  78.9  16212    1
98-27-39-847522-001-01 721             2    1
98-27-39-847522-001-01 8111  49.2  15712    1
98-27-39-847522-001-01 922             2    1
98-27-39-847522-001-0111221  13.3 87.71116.51
98-27-39-847522-001-0112221  20.2116.611    1
76-82-26-267522-001-06 121             2    1
76-82-26-267522-001-06 2111    64160.612    1
76-82-26-267522-001-06 3221   4.9   5711  141
41-29-34-327523-001-01 121             2    1
41-29-34-327523-001-01 221             2    1
41-29-34-327523-001-01 41121           2    1
41-29-34-327523-001-01 521             2    1
41-29-34-327523-001-01 621             2    1
41-29-34-327523-001-01 72221           2    1
41-29-34-327523-001-01 8221  22.6119.212    1
41-29-34-327523-001-01 9221  18.2111.612    1
09-22-50-427524-001-01 121             2    1
09-22-50-427524-001-01 221             2    1
09-22-50-427524-001-01 321             2    1
09-22-50-427524-001-01 421             2    1
09-22-50-427524-001-01 521             2    1
09-22-50-427524-001-01 621             2    1
09-22-50-427524-001-01 721             2    1
09-22-50-427524-001-01 821             2    1
09-22-50-427524-001-01 9111  75.9154.112    1
09-22-50-427524-001-01102221           2    1
09-22-50-427524-001-0111111  66.7158.712    1
80-00-99-677536-001-01 121             2    1
80-00-99-677536-001-01 21121           2    1
80-00-99-677536-001-01 321             2    1
80-00-99-677536-001-01 4111  61.1165.212    1
80-00-99-677536-001-01 5221  70.4147.612    1
82-77-21-507539-001-01 121             2    1
82-77-21-507539-001-01 21121           2    1
82-77-21-507539-001-01 312             2    1
82-77-21-507539-001-01 4221  34.7  14412    1
82-77-21-507539-001-01 5221  22.9117.212    1
83-67-28-047540-001-01 121             2    1
83-67-28-047540-001-01 221             2    1
83-67-28-047540-001-01 3111  50.4151.612    1
83-67-28-047540-001-01 421             2    1
83-67-28-047540-001-01 521             2    1
83-67-28-047540-001-01 61121           2    1
83-67-28-047540-001-01 721             2    1
83-67-28-047540-001-01 821             2    1
83-67-28-047540-001-01 9221  13.2 97.61114.61
92-92-73-427541-001-02 221             2    1
92-92-73-427541-001-02 321             2    1
92-92-73-427541-001-02 421             2    1
92-92-73-427541-001-02 5111  86.4155.412    1
92-92-73-427541-001-02 6221  13.1 82.31115.11
92-92-73-427541-001-02 7221  23.3121.112    1
28-67-49-347542-001-01 121             2    1
28-67-49-347542-001-01 21121           2    1
28-67-49-347542-001-01 321             2    1
28-67-49-347542-001-01 4111  44.8155.912    1
28-67-49-347542-001-01 5111  68.5161.512    1
28-67-49-347542-001-01 6221  45.8160.812    1
28-67-49-347542-001-01 7221  33.8143.912    1
28-67-49-347542-001-01 8221  22.7123.312    1
28-67-49-347542-001-01 9221  16.2  1041114.71
83-29-55-217543-001-01 121             2    1
83-29-55-217543-001-01 2111  49.6153.612    1
83-29-55-217543-001-01 421             2    1
83-29-55-217543-001-01 5111    54168.312    1
77-31-14-187543-001-03 121             2    1
77-31-14-187543-001-03 2111  36.1150.412    1
77-31-14-187543-001-03 3221   8.5 73.41113.91
10-69-54-327545-001-01 121             2    1
10-69-54-327545-001-01 3111  49.2159.412    1
10-69-54-327545-001-01 421             2    1
10-69-54-327545-001-01 5221  22.6123.212    1
10-69-54-327545-001-01 621             2    1
16-82-78-487547-001-01 121             2    1
16-82-78-487547-001-01 21122           2    1
16-82-78-487547-001-01 3111 104.7157.712    1
16-82-78-487547-001-01 4111  94.4  15412    1
16-82-78-487547-001-01 521             2    1
16-82-78-487547-001-01 6111  51.4156.512    1
16-82-78-487547-001-01 7221  19.9124.312    1
87-52-25-547555-001-01 121             2    1
87-52-25-547555-001-01 221             2    1
87-52-25-547555-001-01 32221           2    1
09-60-72-357558-001-01 121             2    1
09-60-72-357558-001-01 2111  70.7154.312    1
09-60-72-357558-001-01 421             2    1
09-60-72-357558-001-01 521             2    1
09-60-72-357558-001-01 62221           2    1
09-60-72-357558-001-01 7221  22.5125.112    1
09-60-72-357558-001-01 82221           2    1
09-60-72-357558-001-01 921             2    1
09-60-72-357558-001-0110221  17.1106.911    1
09-60-72-357558-001-0111221  11.3 86.311  141
09-60-72-357558-001-0112221     6   602113.81
37-24-31-427558-001-03 121             2    1
37-24-31-427558-001-03 2111  92.6155.212    1
87-10-26-467559-001-01 121             2    1
87-10-26-467559-001-01 221             2    1
87-10-26-467559-001-01 321             2    1
87-10-26-467559-001-01 421             2    1
46-85-30-667560-001-01 121             2    1
46-85-30-667560-001-01 21122           2    1
46-85-30-667560-001-01 42221           2    1
46-85-30-667560-001-01 52221           2    1
46-85-30-667560-001-01 6221  16.8104.51115.51
46-85-30-667560-001-01 7221   9.5 78.211  141
07-35-63-027560-001-03 121             2    1
07-35-63-027560-001-03 221             2    1
07-35-63-027560-001-03 3111  59.7  14912    1
07-35-63-027560-001-03 4221   9.7   682114.51
07-35-63-027560-001-03 522             2    1
07-35-63-027560-001-03 61221           2    1
07-35-63-027560-001-03 72221           2    1
78-81-38-517561-001-01 121             2    1
78-81-38-517561-001-01 2111 101.7173.112    1
78-81-38-517561-001-01 41121           2    1
78-81-38-517561-001-01 521             2    1
78-81-38-517561-001-01 621             2    1
78-81-38-517561-001-01 72221           2    1
78-81-38-517561-001-01 82221           2    1
78-81-38-517561-001-01 9221  25.8122.511    1
11-75-23-667561-001-03 121             2    1
11-75-23-667561-001-03 2111  82.4161.412    1
11-75-23-667561-001-03 3221  10.1 76.51114.91
63-12-04-227562-001-01 121             2    1
63-12-04-227562-001-01 2111  89.1155.312    1
63-12-04-227562-001-01 3221  24.6131.512    1
63-12-04-227562-001-01 42221           1    1
63-12-04-227562-001-01 5221   9.9 74.61114.21
78-86-94-277568-001-01 121             2    1
78-86-94-277568-001-01 2111  67.5153.112    1
78-86-94-277568-001-01 3111 105.3157.112    1
78-86-94-277568-001-01 4221  20.9124.312    1
78-86-94-277568-001-01 5221  16.8  10612    1
78-86-94-277568-001-01 6221  14.2 97.211  151
29-88-55-887574-001-01 121             2    1
29-88-55-887574-001-01 221             2    1
29-88-55-887574-001-01 321             2    1
29-88-55-887574-001-01 421             2    1
29-88-55-887574-001-01 521             2    1
29-88-55-887574-001-01 72221           2    1
77-24-57-027574-001-06 121             2    1
77-24-57-027574-001-06 2111  56.1160.712    1
77-24-57-027574-001-06 3221  14.9104.61114.71
77-24-57-027574-001-06 4221   9.8 79.52114.51
50-73-43-857575-001-01 1111    62  15112    1
50-73-43-857575-001-01 31121           2    1
50-73-43-857575-001-01 42221           2    1
50-73-43-857575-001-01 52221           2    1
50-73-43-857575-001-01 621             2    1
93-02-42-567576-001-01 121             2    1
93-02-42-567576-001-01 2111  64.4  16212    1
93-02-42-567576-001-01 322             2    1
93-02-42-567576-001-01 42221           2    1
93-02-42-567576-001-01 5221  22.1124.312    1
43-51-75-037577-001-01 121             2    1
43-51-75-037577-001-01 21123           2    1
94-28-78-017578-001-02 221             2    1
94-28-78-017578-001-02 421             2    1
94-28-78-017578-001-02 521             2    1
94-28-78-017578-001-02 621             2    1
94-28-78-017578-001-02 7221  24.6134.212    1
94-28-78-017578-001-02 82221           2    1
94-28-78-017578-001-02 9221     8 69.51113.51
09-74-44-297579-001-01 121             2    1
09-74-44-297579-001-01 21121           2    1
09-74-44-297579-001-01 321             2    1
09-74-44-297579-001-01 422             2    1
09-74-44-297579-001-01 52221           2    1
09-74-44-297579-001-01 62221           2    1
09-74-44-297579-001-01 821             2    1
17-54-20-107580-001-01 121             2    1
17-54-20-107580-001-01 21123           2    1
17-54-20-107580-001-01 31121           2    1
17-54-20-107580-001-01 4221  20.4111.211    1
83-88-89-827581-001-01 121             2    1
83-88-89-827581-001-01 221             2    1
74-13-08-417593-001-01 121             2    1
74-13-08-417593-001-01 221             2    1
74-13-08-417593-001-01 51121           2    1
74-13-08-417593-001-01 622             2    1
74-13-08-417593-001-01 72221           2    1
74-13-08-417593-001-01 8221   7.8 69.51113.51
58-30-02-977593-001-03 121             2    1
40-92-52-967593-001-04 121             2    1
40-92-52-967593-001-04 2111  61.2160.812    1
36-16-69-017595-001-01 121             2    1
36-16-69-017595-001-01 221             2    1
36-16-69-017595-001-01 421             2    1
36-16-69-017595-001-01 5221  39.9150.412    1
36-16-69-017595-001-01 6111  45.4157.112    1
36-16-69-017595-001-01 7111  48.2158.112    1
36-16-69-017595-001-01 8221  13.7 95.81114.71
15-68-66-437595-001-03 121             2    1
15-68-66-437595-001-03 2111  83.8159.312    1
86-24-82-757596-001-01 121             2    1
86-24-82-757596-001-01 221             2    1
86-24-82-757596-001-01 321             2    1
86-24-82-757596-001-01 421             2    1
86-24-82-757596-001-01 521             2    1
86-24-82-757596-001-01 621             2    1
86-24-82-757596-001-01 7221  32.8  12812    1
86-24-82-757596-001-01 8111  58.6160.812    1
71-84-38-207597-001-01 121             2    1
71-84-38-207597-001-01 221             2    1
71-84-38-207597-001-01 521             2    1
71-84-38-207597-001-01 621             2    1
71-84-38-207597-001-01 721             2    1
86-49-40-917597-001-03 121             2    1
86-49-40-917597-001-03 21121           2    1
33-07-39-667598-001-01 121             2    1
33-07-39-667598-001-01 3111  63.7158.512    1
33-07-39-667598-001-01 421             2    1
05-83-12-707598-001-02 1111  65.1161.412    1
05-83-12-707598-001-02 22221           2    1
05-83-12-707598-001-02 32221           2    1
05-83-12-707598-001-02 42221           2    1
05-83-12-707598-001-02 5221  13.8   931115.31
94-76-98-577599-001-02 221             2    1
94-76-98-577599-001-02 3111  55.8151.412    1
94-76-98-577599-001-02 42221           2    1
94-76-98-577599-001-02 5221  36.1133.112    1
94-76-98-577599-001-02 62221           2    1
94-76-98-577599-001-02 72221           2    1
44-06-71-597600-001-01 121             2    1
44-06-71-597600-001-01 2111    84  15212    1
44-06-71-597600-001-01 3221  14.8103.312    1
44-06-71-597600-001-01 4221    23131.512    1
44-06-71-597600-001-01 5221  13.8 99.21115.51
64-92-05-337612-001-01 121             2    1
64-92-05-337612-001-01 2111  52.2153.512    1
64-92-05-337612-001-01 321             2    1
64-92-05-337612-001-01 51121           2    1
64-92-05-337612-001-01 621             2    1
64-92-05-337612-001-01 722             2    1
64-92-05-337612-001-01 8111  57.4160.612    1
70-95-65-917614-001-01 1111  55.1  15012    1
70-95-65-917614-001-01 2111    49152.412    1
62-10-79-127615-001-01 121             2    1
62-10-79-127615-001-01 2111  80.6155.812    1
62-10-79-127615-001-01 3221  14.2   911116.11
62-10-79-127615-001-01 4221   9.5 72.32115.21
62-10-79-127615-001-01 52221           2    1
35-93-44-407615-001-02 221             2    1
35-93-44-407615-001-02 4111  88.8163.312    1
98-74-97-827616-001-01 121             2    1
98-74-97-827616-001-01 221             2    1
98-74-97-827616-001-01 321             2    1
98-74-97-827616-001-01 421             2    1
98-74-97-827616-001-01 521             2    1
98-74-97-827616-001-01 62221           2    1
59-88-60-907621-001-01 121             2    1
59-88-60-907621-001-01 221             2    1
59-88-60-907621-001-01 3111  49.2156.612    1
59-88-60-907621-001-01 421             2    1
59-88-60-907621-001-01 51121           2    1
14-19-96-877623-001-01 121             2    1
14-19-96-877623-001-01 221             2    1
14-19-96-877623-001-01 421             2    1
14-19-96-877623-001-01 521             2    1
14-19-96-877623-001-01 6111  70.3  16312    1
14-19-96-877623-001-01 722             2    1
49-96-42-287631-001-03 321             2    1
49-96-42-287631-001-03 5111    77159.912    1
49-96-42-287631-001-03 6221  16.6 99.91117.21
63-41-44-087632-001-01 121             2    1
00-21-85-367633-001-01 1111  55.7146.312    1
00-21-85-367633-001-01 2111  59.2154.412    1
00-21-85-367633-001-01 322             2    1
46-70-45-217634-001-01 121             2    1
46-70-45-217634-001-01 2221  29.3135.812    1
46-70-45-217634-001-01 321             2    1
63-23-04-537635-001-01 1111  75.2154.912    1
63-23-04-537635-001-01 2221  39.1149.312    1
63-23-04-537635-001-01 3221  17.2106.511    1
16-31-01-007636-001-01 121             2    1
16-31-01-007636-001-01 2111  57.3155.312    1
16-31-01-007636-001-01 321             2    1
64-48-82-857637-001-01 121             2    1
64-48-82-857637-001-01 2111   113152.512    1
64-48-82-857637-001-01 321             2    1
64-48-82-857637-001-01 42221           2    1
64-48-82-857637-001-01 5221  23.6124.512    1
64-48-82-857637-001-01 62221           1    1
75-68-88-147638-001-01 1111  66.5165.512    1
75-68-88-147638-001-01 22221           2    1
75-68-88-147638-001-01 32221           2    1
75-68-88-147638-001-01 41121           2    1
75-68-88-147638-001-01 52221           1    1
72-11-98-017650-001-01 121             2    1
72-11-98-017650-001-01 2111  68.7149.612    1
72-11-98-017650-001-01 31121           2    1
72-11-98-017650-001-01 4221  41.6150.612    1
72-11-98-017650-001-01 5221  28.2130.112    1
72-11-98-017650-001-01 6221  18.7  11212    1
72-11-98-017650-001-01 7221   9.5 72.11116.81
44-04-92-357651-001-01 121             2    1
44-04-92-357651-001-01 2111  60.5157.312    1
44-04-92-357651-001-01 32222           2    1
44-04-92-357651-001-01 4221   9.7 73.51114.91
44-04-92-357651-001-01 5221  24.6126.712    1
05-80-88-367652-001-01 121             2    1
05-80-88-367652-001-01 22221           2    1
62-17-78-367653-001-01 121             2    1
62-17-78-367653-001-01 221             2    1
62-17-78-367653-001-01 3111  53.2150.512    1
62-17-78-367653-001-01 4111    81151.312    1
62-17-78-367653-001-01 52221           2    1
38-38-42-787655-001-01 121             2    1
38-38-42-787655-001-01 221             2    1
38-38-42-787655-001-01 321             2    1
38-38-42-787655-001-01 411             2    1
38-38-42-787655-001-01 511             2    1
68-19-91-607656-001-01 121             2    1
68-19-91-607656-001-01 221             2    1
68-19-91-607656-001-01 41121           2    1
68-19-91-607656-001-01 51121           2    1
68-19-91-607656-001-01 621             2    1
68-19-91-607656-001-01 7111  67.9  15512    1
68-19-91-607656-001-01 82221           2    1
68-19-91-607656-001-01 9221  17.5106.31116.71
68-19-91-607656-001-0110221  32.1135.712    1
68-19-91-607656-001-0111221  30.8144.312    1
68-19-91-607656-001-01121121           2    1
48-81-33-817656-001-03 121             2    1
48-81-33-817656-001-03 2111  62.9155.812    1
64-69-57-407657-001-01 121             2    1
64-69-57-407657-001-01 2111  53.3154.512    1
64-69-57-407657-001-01 521             2    1
64-69-57-407657-001-01 621             2    1
17-20-31-197657-001-03 121             2    1
17-20-31-197657-001-03 2111  57.9146.412    1
58-92-18-387657-001-04 121             2    1
58-92-18-387657-001-04 2111  80.8161.412    1
58-92-18-387657-001-04 3221  16.7111.411    1
58-92-18-387657-001-04 4221  15.6 89.51115.31
06-15-32-097671-001-01 121             2    1
06-15-32-097671-001-01 221             2    1
06-15-32-097671-001-01 3111  53.3159.312    1
06-15-32-097671-001-01 4121  39.7  15612    1
06-15-32-097671-001-01 5111  50.6160.412    1
06-15-32-097671-001-01 61121           2    1
06-15-32-097671-001-01 7221  19.8112.712    1
66-49-10-897672-001-01 121             2    1
66-49-10-897672-001-01 2111  52.8155.412    1
66-49-10-897672-001-01 3221  26.6130.112    1
66-49-10-897672-001-01 4221  19.6113.812    1
66-49-10-897672-001-01 521             2    1
66-49-10-897672-001-01 6221  13.5   931117.11
66-49-10-897672-001-01 7221  13.2 91.51116.91
48-48-39-867674-001-01 121             2    1
27-77-08-527675-001-01 1111  89.4160.612    1
27-77-08-527675-001-01 2221  23.3126.312    1
27-77-08-527675-001-01 3111  72.4155.812    1
27-77-08-527675-001-01 4221  17.8126.31115.81
72-74-54-137676-001-01 1111  70.9169.612    1
72-74-54-137676-001-01 3111  50.6157.512    1
48-25-81-237688-001-01 121             2    1
48-25-81-237688-001-01 2111  62.5155.412    1
48-25-81-237688-001-01 321             2    1
48-25-81-237688-001-01 42221           2    1
48-25-81-237688-001-01 5221  23.1132.612    1
48-25-81-237688-001-01 6221  17.8113.412    1
48-25-81-237688-001-01 721             2    1
48-25-81-237688-001-01 8221   7.2 70.81113.91
37-27-82-447689-001-01 121             2    1
37-27-82-447689-001-01 2111  74.7159.712    1
37-27-82-447689-001-01 3221  34.8   4212    1
37-27-82-447689-001-01 42221           2    1
37-27-82-447689-001-01 5221   9.3   751113.51
32-21-84-787690-001-02 221             2    1
32-21-84-787690-001-02 321             2    1
32-21-84-787690-001-02 4111  40.1154.212    1
32-21-84-787690-001-02 5221  19.7115.612    1
32-21-84-787690-001-02 6221  10.9 81.31115.21
73-28-16-657692-001-01 121             2    1
73-28-16-657692-001-01 221             2    1
73-28-16-657692-001-01 421             2    1
59-61-20-397693-001-01 121             2    1
59-61-20-397693-001-01 3221    37  14212    1
59-61-20-397693-001-01 4221  26.3123.412    1
38-29-15-917693-001-02 1111    52  15612    1
38-29-15-917693-001-02 2221  14.6103.511    1
38-29-15-917693-001-02 3221  15.6101.111    1
51-45-14-977694-001-01 121             2    1
51-45-14-977694-001-01 2111    46158.812    1
51-45-14-977694-001-01 3221  12.7 90.21115.81
51-45-14-977694-001-01 4221   9.6 74.61114.61
51-45-14-977694-001-01 521             2    1
48-86-67-227695-001-01 121             2    1
48-86-67-227695-001-01 221             2    1
48-86-67-227695-001-01 311             2    1
10-40-33-807707-001-01 121             2    1
10-40-33-807707-001-01 2111  81.7150.812    1
10-40-33-807707-001-01 32221           2    1
10-40-33-807707-001-01 4121  59.9154.612    1
10-40-33-807707-001-01 5221   149   941117.11
12-87-18-547708-001-01 1111  51.8  15912    1
12-87-18-547708-001-01 22224           2    1
43-93-30-837709-001-01 121             2    1
43-93-30-837709-001-01 21121           2    1
43-93-30-837709-001-01 321             2    1
26-55-00-487709-001-04 121             2    1
84-10-74-907710-001-01 121             2    1
84-10-74-907710-001-01 21121           2    1
84-10-74-907710-001-01 32221           1    1
84-10-74-907710-001-01 42221           1    1
70-68-63-467710-001-02 2111  67.9165.212    1
70-68-63-467710-001-02 421             2    1
70-68-63-467710-001-02 5221   8.9 80.91114.91
