21-66-19-792235-001-018512                           2     2              10    0   0    0   0
04-72-30-292236-001-01 692                           2     2             180    0   0   30   0
04-72-30-292236-001-01 711   1200  3000001  1  161 0 2     2            1500    0   0  200   0
04-72-30-292236-001-01 722                           2     2              80    0   0   40   0
00-11-58-552236-001-02 712                           2     2             500    0   0   40   0
00-11-58-552236-001-02 721    120    50001  1  161 0 2     2              50    0   0   10   0
00-11-58-552236-001-02 732                           2     2              40    0   0    0   0
70-46-23-362237-001-01 712                           2     2             300    0   0   50   0
70-46-23-362237-001-01 722                           2     2              20    0   0    0   0
70-46-23-362237-001-01 742                           2     2              15    0   0    0   0
70-46-23-362237-001-01 752                           2     2              80    0   0    0   0
70-46-23-362237-001-01 802                           2     13 3  1000     30    0   0    0   0
33-40-18-382238-001-01 691    150   200001  1  1621622     2              35    0   0   15   0
33-40-18-382238-001-01 711   2000  7500001  1  1611612     2            1080    0   0    5 500
33-40-18-382238-001-01 722                           2     2              70    0   0   30   0
33-40-18-382238-001-01 732                           2     2              80    0   0   45   0
33-40-18-382238-001-01 752                           2     2              20    0   0    0   0
33-40-18-382238-001-01 802                           2     2              10    0   0    5   0
00-38-57-232239-001-01 712                           2     2             200    0   0    0   0
00-38-57-232239-001-01 752                           2     2              10    0   0    0   0
33-71-74-272241-001-01 712                           2     2             360    0   0   48   0
33-71-74-272241-001-01 722                           2     2              80    0   0   20   0
33-71-74-272241-001-01 732                           2     2             340    0   0  140   0
33-71-74-272241-001-01 742                           2     2             120    0   0   40   0
