16-34-22-801005-001-014152     0                       
16-34-22-801005-001-014161   100                       
16-34-22-801005-001-014171     2    4        0     3000
16-34-22-801005-001-014182     0                       
16-34-22-801005-001-014192     0                       
16-34-22-801005-001-014202     0                       
16-34-22-801005-001-014212     0                       
16-34-22-801005-001-014222     0                       
16-34-22-801005-001-014232     0                       
16-34-22-801005-001-014241     6                       
16-34-22-801005-001-014252     0                       
16-34-22-801005-001-014262     0                       
16-34-22-801005-001-014272     0                       
16-34-22-801005-001-014282     0                       
16-34-22-801005-001-014292     0                       
16-34-22-801005-001-014302     0                       
16-34-22-801005-001-014312     0                       
16-34-22-801005-001-014321    25    3    70000   120400
16-34-22-801005-001-014331    30    2        0     5333
16-34-22-801005-001-014342     0                       
16-34-22-801005-001-014351     1    5    30000   100000
16-34-22-801005-001-014361     1                       
16-34-22-801005-001-014371     2    9        0  1500000
16-34-22-801005-001-014382     0                       
16-34-22-801005-001-014392     0                       
16-34-22-801005-001-014401     2                       
16-34-22-801005-001-014411     1    4    40000    30000
16-34-22-801005-001-014422     0                       
16-34-22-801005-001-014432     0                       
16-34-22-801005-001-014442     0                       
16-34-22-801005-001-014452     0                       
16-34-22-801005-001-014462     0                       
16-34-22-801005-001-014472     0                       
16-34-22-801005-001-014482     0                       
16-34-22-801005-001-014492     0                       
16-34-22-801005-001-014502     0                       
16-34-22-801005-001-014512     0                       
16-34-22-801005-001-014522     0                       
16-34-22-801005-001-014532     0                       
16-34-22-801005-001-014542     0                       
16-34-22-801005-001-014552     0                       
16-34-22-801005-001-014562     0                       
66-03-93-271006-001-014012     0                       
66-03-93-271006-001-014022     0                       
66-03-93-271006-001-014031     2    1    28000    40000
66-03-93-271006-001-014042     0                       
66-03-93-271006-001-014052     0                       
66-03-93-271006-001-014062     0                       
66-03-93-271006-001-014072     0                       
66-03-93-271006-001-014081     5    3    16000    10000
66-03-93-271006-001-014092     0                       
66-03-93-271006-001-014102     0                       
66-03-93-271006-001-014112     0                       
66-03-93-271006-001-014121     3    8    60000    25000
66-03-93-271006-001-014131     2                       
66-03-93-271006-001-014142     0                       
66-03-93-271006-001-014152     0                       
66-03-93-271006-001-014161    26                       
66-03-93-271006-001-014172     0                       
66-03-93-271006-001-014181     1   22     4000     2000
66-03-93-271006-001-014192     0                       
66-03-93-271006-001-014202     0                       
66-03-93-271006-001-014212     0                       
