58-10-14-501201-001-01 511  80002     2     2      1 10002     2     
58-10-14-501201-001-01 72                                            
58-10-14-501201-001-01 82                                            
58-10-14-501201-001-01 92                                            
12-73-25-801209-001-01 111 500002     2     2      1 60002     115000
12-73-25-801209-001-01 22                                            
12-73-25-801209-001-01 32                                            
12-73-25-801209-001-01 511 100002     2     2      2     2     2     
12-73-25-801209-001-01 62                                            
12-73-25-801209-001-01 72                                            
20-96-63-721210-001-01 12                                            
20-96-63-721210-001-01 22                                            
20-96-63-721210-001-01 32                                            
20-96-63-721210-001-01 42                                            
20-96-63-721210-001-01 52                                            
20-96-63-721210-001-01 6                                             
20-96-63-721210-001-01 72                                            
29-54-32-181212-001-01 111  50002     2     2      2     2     2     
29-54-32-181212-001-01 211  20002     2     2      2     2     2     
29-54-32-181212-001-01 32                                            
29-54-32-181212-001-01 42                                            
29-54-32-181212-001-01 52                                            
17-51-90-931213-001-01 111  90002     2     2      1 10002     2     
17-51-90-931213-001-01 42                                            
17-51-90-931213-001-01 512      2     2     2      1  6002     1  500
17-51-90-931213-001-01 62                                            
17-51-90-931213-001-01 72                                            
37-86-94-041215-001-01 111 350002     2     2      2     2     2     
37-86-94-041215-001-01 211 350002     2     2      1 50002     2     
23-14-85-731217-001-01 111  80001 65002     1  40001 25002     1 6000
23-14-85-731217-001-01 22                                            
23-14-85-731217-001-01 32                                            
23-14-85-731217-001-01 411 160001100002     2      1 40001 10001 3000
41-93-84-741229-001-01 111 300002     2     2      1150002     2     
41-93-84-741229-001-01 22                                            
41-93-84-741229-001-01 32                                            
41-93-84-741229-001-01 4                                             
41-93-84-741229-001-01 92                                            
41-93-84-741229-001-01102                                            
41-93-84-741229-001-01112                                            
40-87-17-221230-001-01 111 420002     2     2      2     2     2     
40-87-17-221230-001-01 211 280002     2     2      2     2     1 2100
40-87-17-221230-001-01 311 490002     2     2      1 20002     2     
40-87-17-221230-001-01 411 350002     2     2      2     2     2     
85-07-13-311232-001-01 12                                            
85-07-13-311232-001-01 211 900002     2     2      2     2     130000
85-07-13-311232-001-01 511  60001 40002     2      1 10002     1 1000
